key,0,1,2,3
115,"ui/icon/061000/061411.tex","Gyr Abanian Sidequests",True,"Peaks Sidequests"
116,"ui/icon/061000/061411.tex","Gyr Abanian Sidequests",True,"Lochs Sidequests"
117,"ui/icon/061000/061411.tex","Hingan Sidequests",True,"Kugane Sidequests"
118,"ui/icon/061000/061411.tex","Othardian Sidequests",True,"Ruby Sea Sidequests"
119,"ui/icon/061000/061411.tex","Othardian Sidequests",True,"Yanxia Sidequests"
120,"ui/icon/061000/061411.tex","Othardian Sidequests",True,"Azim Steppe Sidequests"
121,"ui/icon/061000/061411.tex","Lakeland Sidequests",True,"Crystarium Sidequests"
122,"ui/icon/061000/061411.tex","Kholusian Sidequests",True,"Eulmore Sidequests"
123,"ui/icon/061000/061411.tex","Lakeland Sidequests",True,"Lakeland Sidequests"
124,"ui/icon/061000/061411.tex","Kholusian Sidequests",True,"Kholusia Sidequests"
125,"ui/icon/061000/061411.tex","Amh Araeng Sidequests",True,"Amh Araeng Sidequests"
126,"ui/icon/061000/061411.tex","Il Mheg Sidequests",True,"Il Mheg Sidequests"
127,"ui/icon/061000/061411.tex","Rak'tika Sidequests",True,"Rak'tika Sidequests"
128,"ui/icon/061000/061411.tex","Tempest Sidequests",True,"Tempest Sidequests"
129,"ui/icon/061000/061411.tex","Sharlayan Sidequests",True,"Old Sharlayan Sidequests"
130,"ui/icon/061000/061411.tex","Thavnairian Sidequests",True,"Radz-at-Han Sidequests"
131,"ui/icon/061000/061411.tex","Sharlayan Sidequests",True,"Labyrinthos Sidequests"
132,"ui/icon/061000/061411.tex","Thavnairian Sidequests",True,"Thavnairian Sidequests"
133,"ui/icon/061000/061411.tex","Garlean Sidequests",True,"Garlean Sidequests"
134,"ui/icon/061000/061411.tex","Mare Lamentorum Sidequests",True,"Mare Lamentorum Sidequests"
135,"ui/icon/061000/061411.tex","Elpis Sidequests",True,"Elpis Sidequests"
136,"ui/icon/061000/061411.tex","Ultima Thule Sidequests",True,"Ultima Thule Sidequests"
137,"ui/icon/061000/061411.tex","Yok Tural Sidequests",True,"Tuliyollal Sidequests"
138,"ui/icon/061000/061411.tex","Yok Tural Sidequests",True,"Urqopacha Sidequests"
139,"ui/icon/061000/061411.tex","Yok Tural Sidequests",True,"Kozama'uka Sidequests"
140,"ui/icon/061000/061411.tex","Yok Tural Sidequests",True,"Yak T'el Sidequests"
141,"ui/icon/061000/061411.tex","Xak Tural Sidequests",True,"Shaaloani Sidequests"
142,"ui/icon/061000/061411.tex","Xak Tural Sidequests",True,"Heritage Found Sidequests"
143,"ui/icon/061000/061411.tex","Xak Tural Sidequests",True,"Solution Nine Sidequests"
144,"ui/icon/061000/061411.tex","Unlost World Sidequests",True,"Living Memory Sidequests"
145,"ui/icon/062000/062301.tex","Disciple of War Quests",True,"Gladiator Quests"
146,"ui/icon/062000/062302.tex","Disciple of War Quests",True,"Pugilist Quests"
147,"ui/icon/062000/062303.tex","Disciple of War Quests",True,"Marauder Quests"
148,"ui/icon/062000/062304.tex","Disciple of War Quests",True,"Lancer Quests"
149,"ui/icon/062000/062305.tex","Disciple of War Quests",True,"Archer Quests"
150,"ui/icon/062000/062309.tex","Disciple of War Quests",True,"Rogue Quests"
151,"ui/icon/062000/062306.tex","Disciple of Magic Quests",True,"Conjurer Quests"
152,"ui/icon/062000/062307.tex","Disciple of Magic Quests",True,"Thaumaturge Quests"
153,"ui/icon/062000/062308.tex","Disciple of Magic Quests",True,"Arcanist Quests"
154,"ui/icon/062000/062310.tex","Disciple of the Hand Quests",True,"Carpenter Quests"
155,"ui/icon/062000/062311.tex","Disciple of the Hand Quests",True,"Blacksmith Quests"
156,"ui/icon/062000/062312.tex","Disciple of the Hand Quests",True,"Armorer Quests"
157,"ui/icon/062000/062313.tex","Disciple of the Hand Quests",True,"Goldsmith Quests"
158,"ui/icon/062000/062314.tex","Disciple of the Hand Quests",True,"Leatherworker Quests"
159,"ui/icon/062000/062315.tex","Disciple of the Hand Quests",True,"Weaver Quests"
160,"ui/icon/062000/062316.tex","Disciple of the Hand Quests",True,"Alchemist Quests"
161,"ui/icon/062000/062317.tex","Disciple of the Hand Quests",True,"Culinarian Quests"
162,"ui/icon/062000/062318.tex","Disciple of the Land Quests",True,"Miner Quests"
163,"ui/icon/062000/062319.tex","Disciple of the Land Quests",True,"Botanist Quests"
164,"ui/icon/062000/062320.tex","Disciple of the Land Quests",True,"Fisher Quests"
165,"ui/icon/062000/062401.tex","Disciple of War Job Quests",True,"Paladin Quests"
166,"ui/icon/062000/062402.tex","Disciple of War Job Quests",True,"Monk Quests"
167,"ui/icon/062000/062403.tex","Disciple of War Job Quests",True,"Warrior Quests"
168,"ui/icon/062000/062404.tex","Disciple of War Job Quests",True,"Dragoon Quests"
169,"ui/icon/062000/062405.tex","Disciple of War Job Quests",True,"Bard Quests"
170,"ui/icon/062000/062410.tex","Disciple of War Job Quests",True,"Ninja Quests"
171,"ui/icon/062000/062406.tex","Disciple of Magic Job Quests",True,"White Mage Quests"
172,"ui/icon/062000/062407.tex","Disciple of Magic Job Quests",True,"Black Mage Quests"
173,"ui/icon/062000/062408.tex","Disciple of Magic Job Quests",True,"Summoner Quests"
174,"ui/icon/062000/062409.tex","Disciple of Magic Job Quests",True,"Scholar Quests"
175,"ui/icon/062000/062412.tex","Disciple of War Job Quests",True,"Dark Knight Quests"
176,"ui/icon/062000/062411.tex","Disciple of War Job Quests",True,"Machinist Quests"
177,"ui/icon/062000/062413.tex","Disciple of Magic Job Quests",True,"Astrologian Quests"
178,"ui/icon/062000/062414.tex","Disciple of War Job Quests",True,"Samurai Quests"
179,"ui/icon/062000/062415.tex","Disciple of Magic Job Quests",True,"Red Mage Quests"
180,"ui/icon/062000/062417.tex","Disciple of War Job Quests",True,"Gunbreaker Quests"
181,"ui/icon/062000/062418.tex","Disciple of War Job Quests",True,"Dancer Quests"
182,"ui/icon/062000/062420.tex","Disciple of Magic Job Quests",True,"Sage Quests"
183,"ui/icon/062000/062419.tex","Disciple of War Job Quests",True,"Reaper Quests"
184,"ui/icon/062000/062421.tex","Disciple of War Job Quests",True,"Viper Quests"
185,"ui/icon/062000/062422.tex","Disciple of Magic Job Quests",True,"Pictomancer Quests"
186,"ui/icon/062000/062416.tex","Disciple of Magic Job Quests",True,"Blue Mage Quests"
187,"ui/icon/061000/061411.tex","Crystalline Mean Quests",True,"Facet of Forging Quests"
188,"ui/icon/061000/061411.tex","Crystalline Mean Quests",True,"Facet of Crafting Quests"
189,"ui/icon/061000/061411.tex","Crystalline Mean Quests",True,"Facet of Nourishing Quests"
190,"ui/icon/061000/061411.tex","Crystalline Mean Quests",True,"Facet of Gathering Quests"
191,"ui/icon/061000/061411.tex","Crystalline Mean Quests",True,"Facet of Fishing Quests"
192,"ui/icon/061000/061411.tex","Crystalline Mean Quests",True,"Crystalline Mean Quests"
193,"ui/icon/062000/062521.tex","Studium Quests",True,"Faculty of Archaeology Quests"
194,"ui/icon/062000/062521.tex","Studium Quests",True,"Faculty of Astronomy Quests"
195,"ui/icon/062000/062521.tex","Studium Quests",True,"Faculty of Medicine Quests"
196,"ui/icon/062000/062521.tex","Studium Quests",True,"Faculty of Anthropology Quests"
197,"ui/icon/062000/062521.tex","Studium Quests",True,"Faculty of Aetherology Quests"
198,"ui/icon/062000/062521.tex","Studium Quests",True,"Studium Quests"
199,"ui/icon/062000/062523.tex","Wachumeqimeqi Quests",True,"XRral Soj Metalwares Quests"
200,"ui/icon/062000/062523.tex","Wachumeqimeqi Quests",True,"Epistles by Pameka Quests"
201,"ui/icon/062000/062523.tex","Wachumeqimeqi Quests",True,"Xeerol Ja Juicecraft Quests"
202,"ui/icon/062000/062523.tex","Wachumeqimeqi Quests",True,"Shunye's Apothecary Quests"
203,"ui/icon/062000/062523.tex","Wachumeqimeqi Quests",True,"Fish Fancies Donuhanu Quests"
204,"ui/icon/062000/062523.tex","Wachumeqimeqi Quests",True,"Wachumeqimeqi Quests"
205,"ui/icon/062000/062522.tex","Role Quests",True,"Tank Role Quests (Shadowbringers)"
206,"ui/icon/062000/062522.tex","Role Quests",True,"Healer Role Quests (Shadowbringers)"
207,"ui/icon/062000/062522.tex","Role Quests",True,"Physical DPS Role Quests (Shadowbringers)"
208,"ui/icon/062000/062522.tex","Role Quests",True,"Magical Ranged DPS Role Quests (Shadowbringers)"
209,"ui/icon/062000/062522.tex","Role Quests",True,"Role Quests (Shadowbringers)"
210,"ui/icon/062000/062522.tex","Role Quests",True,"Tank Role Quests (Endwalker)"
211,"ui/icon/062000/062522.tex","Role Quests",True,"Healer Role Quests (Endwalker)"
212,"ui/icon/062000/062522.tex","Role Quests",True,"Melee DPS Role Quests (Endwalker)"
213,"ui/icon/062000/062522.tex","Role Quests",True,"Physical Ranged DPS Role Quests (Endwalker)"
214,"ui/icon/062000/062522.tex","Role Quests",True,"Magical Ranged DPS Role Quests (Endwalker)"
215,"ui/icon/062000/062522.tex","Role Quests",True,"Role Quests (Endwalker)"
216,"ui/icon/062000/062522.tex","Role Quests",True,"Tank Role Quests (Dawntrail)"
217,"ui/icon/062000/062522.tex","Role Quests",True,"Healer Role Quests (Dawntrail)"
218,"ui/icon/062000/062522.tex","Role Quests",True,"Melee DPS Role Quests (Dawntrail)"
219,"ui/icon/062000/062522.tex","Role Quests",True,"Physical Ranged DPS Role Quests (Dawntrail)"
220,"ui/icon/062000/062522.tex","Role Quests",True,"Magical Ranged DPS Role Quests (Dawntrail)"
221,"ui/icon/062000/062522.tex","Role Quests",True,"Role Quests (Dawntrail)"
222,"ui/icon/061000/061401.tex","Grand Company Quests",True,"Maelstrom Quests"
223,"ui/icon/061000/061402.tex","Grand Company Quests",True,"Order of the Twin Adder Quests"
224,"ui/icon/061000/061403.tex","Grand Company Quests",True,"Immortal Flames Quests"
225,"ui/icon/061000/061411.tex","Seasonal Events",True,"Seasonal Events"
226,"ui/icon/061000/061411.tex","Seasonal Events",True,"Heavensturn Events"
227,"ui/icon/061000/061411.tex","Seasonal Events",True,"Eastern Duties"
228,"ui/icon/061000/061411.tex","Seasonal Events",True,"Valentione's Day Events"
229,"ui/icon/061000/061411.tex","Seasonal Events",True,"Valentione's & Little Ladies' Day Events"
230,"ui/icon/061000/061411.tex","Seasonal Events",True,"Little Ladies' Day Events"
231,"ui/icon/061000/061411.tex","Seasonal Events",True,"Little Ladies' & Hatching-tide Events"
232,"ui/icon/061000/061411.tex","Seasonal Events",True,"Hatching-tide Events"
233,"ui/icon/061000/061411.tex","Seasonal Events",True,"Gold Saucer Festivities"
234,"ui/icon/061000/061411.tex","Seasonal Events",True,"Moonfire Faire Events"
235,"ui/icon/061000/061411.tex","Seasonal Events",True,"Rising Events"
236,"ui/icon/061000/061411.tex","Seasonal Events",True,"All Saints' Wake Events"
237,"ui/icon/061000/061411.tex","Seasonal Events",True,"Starlight Celebration Events"
238,"ui/icon/061000/061411.tex","Seasonal Events",True,"Other Seasonal Events"
239,"ui/icon/061000/061411.tex","Special Quests",True,"Special Quests"
240,"ui/icon/061000/061411.tex","Special Quests",True,"Collaboration Quests"
241,,"Sephiroth Missions",False,""
242,,"Sephiroth Missions",False,""
243,,"Sephiroth Missions",False,""
244,,"Sephiroth Missions",False,""
245,,"Sephiroth Missions",False,""
246,,"Sephiroth Missions",False,""
247,,"Sephiroth Missions",False,""
248,,"Sephiroth Missions",False,""
249,,"Sephiroth Missions",False,""
250,,"Sephiroth Missions",False,""
251,,"Sephiroth Missions",False,""
252,,"Sephiroth Missions",False,""
253,,"Sephiroth Missions",False,""
254,,"Sephiroth Missions",False,""
255,,"Sephiroth Missions",False,""
256,,"Sephiroth Missions",False,""
257,,"Sephiroth Missions",False,""
258,,"Sephiroth Missions",False,""
259,"ui/icon/062000/062501.tex","Battlecraft Leves",False,"Battlecraft Levequests"
260,"ui/icon/062000/062502.tex","Carpentry Leves",False,"Carpenter Levequests"
261,"ui/icon/062000/062503.tex","Blacksmithing Leves",False,"Blacksmith Levequests"
262,"ui/icon/062000/062504.tex","Armoring Leves",False,"Armorer Levequests"
263,"ui/icon/062000/062505.tex","Goldsmithing Leves",False,"Goldsmith Levequests"
264,"ui/icon/062000/062506.tex","Leatherworking Leves",False,"Leatherworker Levequests"
265,"ui/icon/062000/062507.tex","Clothcrafting Leves",False,"Weaver Levequests"
266,"ui/icon/062000/062508.tex","Alchemy Leves",False,"Alchemist Levequests"
267,"ui/icon/062000/062509.tex","Cooking Leves",False,"Culinarian Levequests"
268,"ui/icon/062000/062510.tex","Mining Leves",False,"Miner Levequests"
269,"ui/icon/062000/062511.tex","Botany Leves",False,"Botanist Levequests"
270,"ui/icon/062000/062512.tex","Fishing Leves",False,"Fisher Levequests"
271,"ui/icon/062000/062513.tex","Company Leves",False,"Maelstrom Levequests"
272,"ui/icon/062000/062514.tex","Company Leves",False,"Order of the Twin Adder Levequests"
273,"ui/icon/062000/062515.tex","Company Leves",False,"Immortal Flames Levequests"
274,"ui/icon/061000/061801.tex","A Realm Reborn Duties",False,"Instanced Dungeons"
275,"ui/icon/061000/061802.tex","A Realm Reborn Duties",False,"Instanced Raids"
276,"ui/icon/061000/061804.tex","A Realm Reborn Duties",False,"Trials"
277,"ui/icon/061000/061801.tex","Heavensward Duties",False,"Instanced Dungeons"
278,"ui/icon/061000/061802.tex","Heavensward Duties",False,"Instanced Raids"
279,"ui/icon/061000/061804.tex","Heavensward Duties",False,"Trials"
280,"ui/icon/061000/061824.tex","Heavensward Duties",False,"Deep Dungeons"
281,"ui/icon/061000/061801.tex","Stormblood Duties",False,"Instanced Dungeons"
282,"ui/icon/061000/061802.tex","Stormblood Duties",False,"Instanced Raids"
283,"ui/icon/061000/061804.tex","Stormblood Duties",False,"Trials"
284,"ui/icon/061000/061824.tex","Stormblood Duties",False,"Deep Dungeons"
285,"ui/icon/061000/061833.tex","Stormblood Duties",False,"Eureka Expedition Quests"
286,"ui/icon/061000/061801.tex","Shadowbringers Duties",False,"Instanced Dungeons"
287,"ui/icon/061000/061802.tex","Shadowbringers Duties",False,"Instanced Raids"
288,"ui/icon/061000/061804.tex","Shadowbringers Duties",False,"Trials"
289,"ui/icon/061000/061838.tex","Shadowbringers Duties",False,"Save the Queen: Blades of Gunnhildr"
290,"ui/icon/061000/061801.tex","Endwalker Duties",False,"Instanced Dungeons"
291,"ui/icon/061000/061802.tex","Endwalker Duties",False,"Instanced Raids"
292,"ui/icon/061000/061804.tex","Endwalker Duties",False,"Trials"
293,"ui/icon/061000/061824.tex","Endwalker Duties",False,"Deep Dungeons"
294,"ui/icon/061000/061846.tex","Endwalker Duties",False,"Criterion Dungeons"
295,"ui/icon/061000/061801.tex","Dawntrail Duties",False,"Instanced Dungeons"
296,"ui/icon/061000/061802.tex","Dawntrail Duties",False,"Instanced Raids"
297,"ui/icon/061000/061804.tex","Dawntrail Duties",False,"Trials"
298,"ui/icon/061000/061803.tex","A Realm Reborn Duties",False,"Guildhests"
299,,"Sephiroth Missions",False,""
300,,"Sephiroth Missions",False,""
301,,"Sephiroth Missions",False,""
302,,"Sephiroth Missions",False,""
303,,"Sephiroth Missions",False,""
304,,"Sephiroth Missions",False,""
305,,"Sephiroth Missions",False,""
306,,"Sephiroth Missions",False,""
307,,"Sephiroth Missions",False,""
308,,"Sephiroth Missions",False,""
309,,"Sephiroth Missions",False,""
310,,"Sephiroth Missions",False,""
311,,"Sephiroth Missions",False,""
312,,"Sephiroth Missions",False,""
313,,"Sephiroth Missions",False,""
314,,"Sephiroth Missions",False,""
315,,"Sephiroth Missions",False,""
316,,"Sephiroth Missions",False,""
317,,"Sephiroth Missions",False,""
318,,"Sephiroth Missions",False,""
319,,"Sephiroth Missions",False,""
320,,"Sephiroth Missions",False,""
321,,"Sephiroth Missions",False,""
322,,"Sephiroth Missions",False,""
323,,"Sephiroth Missions",False,""
324,,"Sephiroth Missions",False,""
325,,"Sephiroth Missions",False,""
326,,"Sephiroth Missions",False,""
327,,"Sephiroth Missions",False,""
328,,"Sephiroth Missions",False,""
329,,"Sephiroth Missions",False,""
330,,"Sephiroth Missions",False,""
331,,"Sephiroth Missions",False,""
332,,"Legacy Quests",False,"Legacy Main Scenario Quests"
333,,"Legacy Quests",False,"Legacy Sidequests"
334,,"Legacy Quests",False,"Legacy Class Quests"
335,,"Legacy Quests",False,"Legacy Job Quests"
336,,"Legacy Quests",False,"Legacy Grand Company Quests"
