key,0,1,2,3
118,"ui/icon/061000/061411.tex","Tempest Sidequests",True,"Tempest Sidequests"
119,"ui/icon/061000/061411.tex","Sharlayan Sidequests",True,"Old Sharlayan Sidequests"
120,"ui/icon/061000/061411.tex","Thavnairian Sidequests",True,"Radz-at-Han Sidequests"
121,"ui/icon/061000/061411.tex","Sharlayan Sidequests",True,"Labyrinthos Sidequests"
122,"ui/icon/061000/061411.tex","Thavnairian Sidequests",True,"Thavnairian Sidequests"
123,"ui/icon/061000/061411.tex","Garlean Sidequests",True,"Garlean Sidequests"
124,"ui/icon/061000/061411.tex","Mare Lamentorum Sidequests",True,"Mare Lamentorum Sidequests"
125,"ui/icon/061000/061411.tex","Elpis Sidequests",True,"Elpis Sidequests"
126,"ui/icon/061000/061411.tex","Ultima Thule Sidequests",True,"Ultima Thule Sidequests"
127,"ui/icon/062000/062301.tex","Disciple of War Quests",True,"Gladiator Quests"
128,"ui/icon/062000/062302.tex","Disciple of War Quests",True,"Pugilist Quests"
129,"ui/icon/062000/062303.tex","Disciple of War Quests",True,"Marauder Quests"
130,"ui/icon/062000/062304.tex","Disciple of War Quests",True,"Lancer Quests"
131,"ui/icon/062000/062305.tex","Disciple of War Quests",True,"Archer Quests"
132,"ui/icon/062000/062309.tex","Disciple of War Quests",True,"Rogue Quests"
133,"ui/icon/062000/062306.tex","Disciple of Magic Quests",True,"Conjurer Quests"
134,"ui/icon/062000/062307.tex","Disciple of Magic Quests",True,"Thaumaturge Quests"
135,"ui/icon/062000/062308.tex","Disciple of Magic Quests",True,"Arcanist Quests"
136,"ui/icon/062000/062310.tex","Disciple of the Hand Quests",True,"Carpenter Quests"
137,"ui/icon/062000/062311.tex","Disciple of the Hand Quests",True,"Blacksmith Quests"
138,"ui/icon/062000/062312.tex","Disciple of the Hand Quests",True,"Armorer Quests"
139,"ui/icon/062000/062313.tex","Disciple of the Hand Quests",True,"Goldsmith Quests"
140,"ui/icon/062000/062314.tex","Disciple of the Hand Quests",True,"Leatherworker Quests"
141,"ui/icon/062000/062315.tex","Disciple of the Hand Quests",True,"Weaver Quests"
142,"ui/icon/062000/062316.tex","Disciple of the Hand Quests",True,"Alchemist Quests"
143,"ui/icon/062000/062317.tex","Disciple of the Hand Quests",True,"Culinarian Quests"
144,"ui/icon/062000/062318.tex","Disciple of the Land Quests",True,"Miner Quests"
145,"ui/icon/062000/062319.tex","Disciple of the Land Quests",True,"Botanist Quests"
146,"ui/icon/062000/062320.tex","Disciple of the Land Quests",True,"Fisher Quests"
147,"ui/icon/062000/062401.tex","Disciple of War Job Quests",True,"Paladin Quests"
148,"ui/icon/062000/062402.tex","Disciple of War Job Quests",True,"Monk Quests"
149,"ui/icon/062000/062403.tex","Disciple of War Job Quests",True,"Warrior Quests"
150,"ui/icon/062000/062404.tex","Disciple of War Job Quests",True,"Dragoon Quests"
151,"ui/icon/062000/062405.tex","Disciple of War Job Quests",True,"Bard Quests"
152,"ui/icon/062000/062410.tex","Disciple of War Job Quests",True,"Ninja Quests"
153,"ui/icon/062000/062406.tex","Disciple of Magic Job Quests",True,"White Mage Quests"
154,"ui/icon/062000/062407.tex","Disciple of Magic Job Quests",True,"Black Mage Quests"
155,"ui/icon/062000/062408.tex","Disciple of Magic Job Quests",True,"Summoner Quests"
156,"ui/icon/062000/062409.tex","Disciple of Magic Job Quests",True,"Scholar Quests"
157,"ui/icon/062000/062412.tex","Disciple of War Job Quests",True,"Dark Knight Quests"
158,"ui/icon/062000/062411.tex","Disciple of War Job Quests",True,"Machinist Quests"
159,"ui/icon/062000/062413.tex","Disciple of Magic Job Quests",True,"Astrologian Quests"
160,"ui/icon/062000/062414.tex","Disciple of War Job Quests",True,"Samurai Quests"
161,"ui/icon/062000/062415.tex","Disciple of Magic Job Quests",True,"Red Mage Quests"
162,"ui/icon/062000/062417.tex","Disciple of War Job Quests",True,"Gunbreaker Quests"
163,"ui/icon/062000/062418.tex","Disciple of War Job Quests",True,"Dancer Quests"
164,"ui/icon/062000/062420.tex","Disciple of Magic Job Quests",True,"Sage Quests"
165,"ui/icon/062000/062419.tex","Disciple of War Job Quests",True,"Reaper Quests"
166,"ui/icon/062000/062416.tex","Disciple of Magic Job Quests",True,"Blue Mage Quests"
167,"ui/icon/061000/061411.tex","Crystalline Mean Quests",True,"Facet of Forging Quests"
168,"ui/icon/061000/061411.tex","Crystalline Mean Quests",True,"Facet of Crafting Quests"
169,"ui/icon/061000/061411.tex","Crystalline Mean Quests",True,"Facet of Nourishing Quests"
170,"ui/icon/061000/061411.tex","Crystalline Mean Quests",True,"Facet of Gathering Quests"
171,"ui/icon/061000/061411.tex","Crystalline Mean Quests",True,"Facet of Fishing Quests"
172,"ui/icon/061000/061411.tex","Crystalline Mean Quests",True,"Crystalline Mean Quests"
173,"ui/icon/062000/062521.tex","Studium Quests",True,"Faculty of Archaeology Quests"
174,"ui/icon/062000/062521.tex","Studium Quests",True,"Faculty of Astronomy Quests"
175,"ui/icon/062000/062521.tex","Studium Quests",True,"Faculty of Medicine Quests"
176,"ui/icon/062000/062521.tex","Studium Quests",True,"Faculty of Anthropology Quests"
177,"ui/icon/062000/062521.tex","Studium Quests",True,"Faculty of Aetherology Quests"
178,"ui/icon/062000/062521.tex","Studium Quests",True,"Studium Quests"
179,"ui/icon/062000/062522.tex","Role Quests",True,"Tank Role Quests (Shadowbringers)"
180,"ui/icon/062000/062522.tex","Role Quests",True,"Healer Role Quests (Shadowbringers)"
181,"ui/icon/062000/062522.tex","Role Quests",True,"Physical DPS Role Quests (Shadowbringers)"
182,"ui/icon/062000/062522.tex","Role Quests",True,"Magical Ranged DPS Role Quests (Shadowbringers)"
183,"ui/icon/062000/062522.tex","Role Quests",True,"Role Quests (Shadowbringers)"
184,"ui/icon/062000/062522.tex","Role Quests",True,"Tank Role Quests (Endwalker)"
185,"ui/icon/062000/062522.tex","Role Quests",True,"Healer Role Quests (Endwalker)"
186,"ui/icon/062000/062522.tex","Role Quests",True,"Melee DPS Role Quests (Endwalker)"
187,"ui/icon/062000/062522.tex","Role Quests",True,"Physical Ranged DPS Role Quests (Endwalker)"
188,"ui/icon/062000/062522.tex","Role Quests",True,"Magical Ranged DPS Role Quests (Endwalker)"
189,"ui/icon/062000/062522.tex","Role Quests",True,"Role Quests (Endwalker)"
190,"ui/icon/061000/061401.tex","Grand Company Quests",True,"Maelstrom Quests"
191,"ui/icon/061000/061402.tex","Grand Company Quests",True,"Order of the Twin Adder Quests"
192,"ui/icon/061000/061403.tex","Grand Company Quests",True,"Immortal Flames Quests"
193,"ui/icon/061000/061411.tex","Seasonal Events",True,"Seasonal Events"
194,"ui/icon/061000/061411.tex","Seasonal Events",True,"Heavensturn Events"
195,"ui/icon/061000/061411.tex","Seasonal Events",True,"Eastern Duties"
196,"ui/icon/061000/061411.tex","Seasonal Events",True,"Valentione's Day Events"
197,"ui/icon/061000/061411.tex","Seasonal Events",True,"Valentione's & Little Ladies' Day Events"
198,"ui/icon/061000/061411.tex","Seasonal Events",True,"Little Ladies' Day Events"
199,"ui/icon/061000/061411.tex","Seasonal Events",True,"Egg Hunts"
200,"ui/icon/061000/061411.tex","Seasonal Events",True,"Gold Saucer Festivities"
201,"ui/icon/061000/061411.tex","Seasonal Events",True,"Moonfire Faire Events"
202,"ui/icon/061000/061411.tex","Seasonal Events",True,"Rising Events"
203,"ui/icon/061000/061411.tex","Seasonal Events",True,"All Saints' Wake Events"
204,"ui/icon/061000/061411.tex","Seasonal Events",True,"Starlight Celebration Events"
205,"ui/icon/061000/061411.tex","Seasonal Events",True,"Other Seasonal Events"
206,"ui/icon/061000/061411.tex","Special Quests",True,"Special Quests"
207,"ui/icon/061000/061411.tex","Special Quests",True,"Collaboration Quests"
208,"ui/icon/062000/062501.tex","Battlecraft Leves",False,"Battlecraft Levequests"
209,"ui/icon/062000/062502.tex","Carpentry Leves",False,"Carpenter Levequests"
210,"ui/icon/062000/062503.tex","Blacksmithing Leves",False,"Blacksmith Levequests"
211,"ui/icon/062000/062504.tex","Armoring Leves",False,"Armorer Levequests"
212,"ui/icon/062000/062505.tex","Goldsmithing Leves",False,"Goldsmith Levequests"
213,"ui/icon/062000/062506.tex","Leatherworking Leves",False,"Leatherworker Levequests"
214,"ui/icon/062000/062507.tex","Clothcrafting Leves",False,"Weaver Levequests"
215,"ui/icon/062000/062508.tex","Alchemy Leves",False,"Alchemist Levequests"
216,"ui/icon/062000/062509.tex","Cooking Leves",False,"Culinarian Levequests"
217,"ui/icon/062000/062510.tex","Mining Leves",False,"Miner Levequests"
218,"ui/icon/062000/062511.tex","Botany Leves",False,"Botanist Levequests"
219,"ui/icon/062000/062512.tex","Fishing Leves",False,"Fisher Levequests"
220,,"Sephiroth Missions",False,""
221,,"Sephiroth Missions",False,""
222,,"Sephiroth Missions",False,""
223,,"Sephiroth Missions",False,""
224,,"Sephiroth Missions",False,""
225,,"Sephiroth Missions",False,""
226,,"Sephiroth Missions",False,""
227,,"Sephiroth Missions",False,""
228,,"Sephiroth Missions",False,""
229,,"Sephiroth Missions",False,""
230,,"Sephiroth Missions",False,""
231,,"Sephiroth Missions",False,""
232,,"Sephiroth Missions",False,""
233,,"Sephiroth Missions",False,""
234,,"Sephiroth Missions",False,""
235,,"Sephiroth Missions",False,""
236,,"Sephiroth Missions",False,""
237,,"Sephiroth Missions",False,""
238,,"Sephiroth Missions",False,""
239,,"Sephiroth Missions",False,""
240,"ui/icon/062000/062513.tex","Company Leves",False,"Maelstrom Levequests"
241,"ui/icon/062000/062514.tex","Company Leves",False,"Order of the Twin Adder Levequests"
242,"ui/icon/062000/062515.tex","Company Leves",False,"Immortal Flames Levequests"
243,"ui/icon/061000/061801.tex","Instanced Dungeons",False,"Instanced Dungeons"
244,"ui/icon/061000/061802.tex","Instanced Raids",False,"Instanced Raids"
245,"ui/icon/061000/061804.tex","Instanced Battles",False,"Trials"
246,"ui/icon/061000/061824.tex","Other Duties",False,"Deep Dungeons"
247,"ui/icon/061000/061833.tex","Other Duties",False,"Eureka Expedition Quests"
248,"ui/icon/061000/061838.tex","Other Duties",False,"Save the Queen: Blades of Gunnhildr"
249,"ui/icon/061000/061846.tex","Other Duties",False,"Criterion Dungeons"
250,"ui/icon/061000/061803.tex","Instanced Dungeons",False,"Guildhests"
251,,"Legacy Quests",False,"Legacy Main Scenario Quests"
252,,"Legacy Quests",False,"Legacy Sidequests"
253,,"Legacy Quests",False,"Legacy Class Quests"
254,,"Legacy Quests",False,"Legacy Job Quests"
255,,"Legacy Quests",False,"Legacy Grand Company Quests"
