key,0,1,2,3,4,5,6,7,8,9,10
16.0,"Disciple of the Hand",0,"Seigetsu the Enlightened","Drum Parts",1,False,0,0,0,0,0
16.1,"MIN",0,"Seigetsu the Enlightened","Flat Stone",2,False,0,0,0,0,2
16.2,"BTN",0,"Seigetsu the Enlightened","Steppe Tea Leaves",2,False,0,0,0,0,2
16.3,"FSH",0,"Seigetsu the Enlightened","Leatherscale",1,False,0,0,0,0,1
17.0,"Disciple of the Hand",0,"Namazu papermaker","Confetti-making Tools",3,False,0,0,0,0,0
17.1,"MIN",0,"Namazu papermaker","Steppe Cinnabar",2,False,0,0,0,0,2
17.2,"BTN",0,"Namazu papermaker","Steppe Wildgrass",2,False,0,0,0,0,2
17.3,"FSH",0,"Namazu papermaker","Dusk Scallop",1,False,0,0,0,0,1
18.0,"Disciple of the Hand",0,"Seigetsu the Enlightened","Substitute Offering",1,True,0,0,0,0,0
18.1,"MIN",0,"Seigetsu the Enlightened","Steppe Jade",3,False,0,0,0,0,2
18.2,"BTN",0,"Seigetsu the Enlightened","Steppe Radish",3,False,0,0,0,0,2
18.3,"FSH",0,"Seigetsu the Enlightened","Spikefish",1,False,0,0,0,0,1
19.0,"Disciple of the Hand",0,"Namazu culinarian","Steeping Accessory",2,False,0,0,0,0,0
19.1,"MIN",0,"Namazu culinarian","Crystal-clear Rock Salt",2,False,0,0,0,0,2
19.2,"BTN",0,"Namazu culinarian","Fragrant Steppe Herb",2,False,0,0,0,0,2
19.3,"FSH",0,"Namazu culinarian","Nhaama's Claw",1,False,0,0,0,0,1
20.0,"Disciple of the Hand",0,"Seigetsu the Enlightened","Pristine Fruit Figurine",1,True,0,0,0,0,0
20.1,"MIN",0,"Seigetsu the Enlightened","Ultramarine Ore",1,False,0,0,0,0,2
20.2,"BTN",0,"Seigetsu the Enlightened","Fibrous Melon",1,False,0,0,0,0,2
20.3,"FSH",0,"Seigetsu the Enlightened","Spearhead Snail",1,False,0,0,0,0,1
21.0,"Disciple of the Hand",0,"nervous Namazu","Land Diving Gear",2,False,0,0,0,0,0
21.1,"MIN",0,"nervous Namazu","Steppe Slab",1,False,0,0,0,0,2
21.2,"BTN",0,"nervous Namazu","Sturdy Vine",1,False,0,0,0,0,2
21.3,"FSH",0,"nervous Namazu","Granite Hardscale",1,False,0,0,0,0,1
22.0,"Disciple of the Hand",0,"Namazu culinarian","Culinary Knife Component",1,True,0,0,0,0,0
22.1,"MIN",0,"Namazu culinarian","Steppe Mudstone Whetstone",1,False,0,0,0,0,2
22.2,"BTN",0,"Namazu culinarian","Ripe Steppe Fruit",1,False,0,0,0,0,2
22.3,"FSH",0,"Namazu culinarian","Plump Trout",1,False,0,0,0,0,1
23.0,"Disciple of the Hand",0,"Oroniri wrestling instructor","Generous Gift",2,False,0,0,0,0,0
23.1,"MIN",0,"Oroniri wrestling instructor","Steppe Obsidian",1,False,0,0,0,0,2
23.2,"BTN",0,"Oroniri wrestling instructor","Steppe Flatweed",1,False,0,0,0,0,2
23.3,"FSH",0,"Oroniri wrestling instructor","Appleseed",1,False,0,0,0,0,1
24.0,"Disciple of the Hand",0,"Gyoka","Korrigan Doll",1,True,0,0,0,0,0
24.1,"MIN",0,"Gyoka","Vibrant Steppe Glowstone",1,False,0,0,0,0,2
24.2,"BTN",0,"Gyoka","Fragrant Steppe Wildgrass",1,False,0,0,0,0,2
24.3,"FSH",0,"Gyoka","Crawling Cog",1,False,0,0,0,0,1
25.0,"Disciple of the Hand",0,"Gyorei","Happi Components",3,False,0,0,0,0,0
25.1,"MIN",0,"Gyorei","Red Malachite",3,False,0,0,0,0,2
25.2,"BTN",0,"Gyorei","Azim Strawberry",3,False,0,0,0,0,2
25.3,"FSH",0,"Gyorei","Sunshell",1,False,0,0,0,0,1
26.0,"Disciple of the Hand",0,"Gyorei","Altar Components",2,False,0,0,0,0,0
26.1,"MIN",0,"Gyorei","Skystone",3,False,0,0,0,0,2
26.2,"BTN",0,"Gyorei","Scarlet Flax",3,False,0,0,0,0,2
26.3,"FSH",0,"Gyorei","Steppe Barramundi",1,False,0,0,0,0,1
27.0,"Disciple of the Hand",0,"Gyorei","Mikoshi Frippery",2,False,0,0,0,0,0
27.1,"MIN",0,"Gyorei","Dawn Dust",2,False,0,0,0,0,2
27.2,"BTN",0,"Gyorei","Duskglow Cocoon",2,False,0,0,0,0,2
27.3,"FSH",0,"Gyorei","Water Fan",1,False,0,0,0,0,1
28.0,"Disciple of the Hand",0,"Gyoshin","Ceremonial Bow Components",1,True,0,0,0,0,0
28.1,"MIN",0,"Gyoshin","Mondite",1,False,0,0,0,0,2
28.2,"BTN",0,"Gyoshin","Straight Shoot",1,False,0,0,0,0,2
28.3,"FSH",0,"Gyoshin","Arrowhead Snail",1,False,0,0,0,0,1
29.0,"Disciple of the Hand",0,"Gyorei","Effigy Components",1,True,0,0,0,0,0
29.1,"MIN",0,"Gyorei","Lava Rock",1,False,0,0,0,0,2
29.2,"BTN",0,"Gyorei","Steppe Sedge",1,False,0,0,0,0,2
29.3,"FSH",0,"Gyorei","Invisible Catfish",1,False,0,0,0,0,1
30.0,"Disciple of the Hand",0,"affable Namazu","Trinket Components",1,False,0,0,0,0,0
30.1,"MIN",0,"affable Namazu","Steppe Copper Ore",3,False,0,0,0,0,2
30.2,"BTN",0,"affable Namazu","Steppe Vine",3,False,0,0,0,0,2
30.3,"FSH",0,"affable Namazu","Zagas A'khaal",1,False,0,0,0,0,1
31.0,"Disciple of the Hand",0,"Namazu apothecary","Elixir Mixing Paraphernalia",3,False,0,0,0,0,0
31.1,"MIN",0,"Namazu apothecary","Dubious Dirt",1,False,0,0,0,0,2
31.2,"BTN",0,"Namazu apothecary","Odd Herb",1,False,0,0,0,0,2
31.3,"FSH",0,"Namazu apothecary","Fishy Fish",1,False,0,0,0,0,1
32.0,"MIN",0,"Chaqurl Qhotl","Shimmering Quartz",1,False,0,0,0,0,1
32.1,"BTN",0,"Chaqurl Qhotl","Ancient Amber",1,False,0,0,0,0,2
32.2,"FSH",0,"Chaqurl Qhotl","Glowfish",1,False,0,0,0,0,1
33.0,"MIN",0,"Valan","Serpent's-eye",1,False,0,0,0,0,1
33.1,"BTN",0,"Valan","Spectral Cocoon",1,False,0,0,0,0,2
33.2,"FSH",0,"Valan","Shimmershell",1,False,0,0,0,0,1
34.0,"MIN",0,"Qitarl Natl","Blessed Spring Water",1,False,0,0,0,0,2
34.1,"BTN",0,"Qitarl Natl","Spiritweed Root",1,False,0,0,0,0,2
34.2,"FSH",0,"Qitarl Natl","Dalan's Claw",1,False,0,0,0,0,1
35.0,"MIN",0,"Qitarl Natl","Kindling Crystal",3,False,0,0,0,0,2
35.1,"BTN",0,"Qitarl Natl","Serpent Pepper",3,False,0,0,0,0,2
35.2,"FSH",0,"Qitarl Natl","Magma Eel",1,False,0,0,0,0,1
36.0,"MIN",0,"Chaqurl Qhotl","Slough Serpentinite",3,False,0,0,0,0,2
36.1,"BTN",0,"Chaqurl Qhotl","Boggy Bark",3,False,0,0,0,0,2
36.2,"FSH",0,"Chaqurl Qhotl","Mossy Tortoise",1,False,0,0,0,0,1
37.0,"MIN",0,"Qhoterl Pasol","Splendid Iron Ore",3,False,0,0,0,0,1
37.1,"BTN",0,"Qhoterl Pasol","Splendid Flax",3,False,0,0,0,0,2
37.2,"FSH",0,"Qhoterl Pasol","Splendid Clawbow",1,False,0,0,0,0,1
38.0,"MIN",0,"Qhoterl Pasol","Splendid Flint Stone",3,False,0,0,0,0,2
38.1,"BTN",0,"Qhoterl Pasol","Splendid Seeds",3,False,0,0,0,0,2
38.2,"FSH",0,"Qhoterl Pasol","Splendid Trout",1,False,0,0,0,0,1
39.0,"MIN",0,"Qhoterl Pasol","Splendid Slate",3,False,0,0,0,0,2
39.1,"BTN",0,"Qhoterl Pasol","Splendid Water Ivy",3,False,0,0,0,0,2
39.2,"FSH",0,"Qhoterl Pasol","Splendid Eryops",1,False,0,0,0,0,1
40.0,"MIN",0,"Qhoterl Pasol","Splendid Ant Egg",3,False,0,0,0,0,1
40.1,"BTN",0,"Qhoterl Pasol","Splendid Silkworm",3,False,0,0,0,0,2
40.2,"FSH",0,"Qhoterl Pasol","Splendid Robber Crab",1,False,0,0,0,0,1
41.0,"MIN",0,"Qhoterl Pasol","Splendid Scorpion",3,False,0,0,0,0,2
41.1,"BTN",0,"Qhoterl Pasol","Splendid Wild Berries",3,False,0,0,0,0,2
41.2,"FSH",0,"Qhoterl Pasol","Splendid Piranha",1,False,0,0,0,0,2
42.0,"MIN",0,"Qhoterl Pasol","Splendid Amber",3,False,0,0,0,0,1
42.1,"BTN",0,"Qhoterl Pasol","Splendid Lavender",3,False,0,0,0,0,2
42.2,"FSH",0,"Qhoterl Pasol","Splendid Pirarucu",1,False,0,0,0,0,2
43.0,"MIN",0,"Qhoterl Pasol","Splendid Chalcanthite",3,False,0,0,0,0,2
43.1,"BTN",0,"Qhoterl Pasol","Splendid Tarantula",3,False,0,0,0,0,2
43.2,"FSH",0,"Qhoterl Pasol","Splendid Poison Catfish",1,False,0,0,0,0,1
44.0,"MIN",0,"Qhoterl Pasol","Splendid Mineral Oil",3,False,0,0,0,0,2
44.1,"BTN",0,"Qhoterl Pasol","Splendid Greenwattle",3,False,0,0,0,0,2
44.2,"FSH",0,"Qhoterl Pasol","Splendid Pondfrond",1,False,0,0,0,0,1
45.0,"MIN",0,"Qhoterl Pasol","Splendid Purple Pigment",3,False,0,0,0,0,1
45.1,"BTN",0,"Qhoterl Pasol","Splendid Turmeric",3,False,0,0,0,0,2
45.2,"FSH",0,"Qhoterl Pasol","Splendid Spiralshell",1,False,0,0,0,0,1
46.0,"MIN",0,"Qhoterl Pasol","Splendid Natron",3,False,0,0,0,0,2
46.1,"BTN",0,"Qhoterl Pasol","Splendid Marimo",3,False,0,0,0,0,2
46.2,"FSH",0,"Qhoterl Pasol","Splendid Sponge",1,False,0,0,0,0,2
47.0,"MIN",0,"Qhoterl Pasol","Splendid Clay",3,False,0,0,0,0,1
47.1,"BTN",0,"Qhoterl Pasol","Splendid Trillium",3,False,0,0,0,0,2
47.2,"FSH",0,"Qhoterl Pasol","Splendid Cockle",1,False,0,0,0,0,2
48.0,"MIN",0,"Qhoterl Pasol","Splendid Graphite",3,False,0,0,0,0,1
48.1,"BTN",0,"Qhoterl Pasol","Splendid Tarichuk Feather",3,False,0,0,0,0,2
48.2,"FSH",0,"Qhoterl Pasol","Splendid Silver Kitten",1,False,0,0,0,0,1
49.0,"MIN",0,"Qhoterl Pasol","Splendid Rock Salt",3,False,0,0,0,0,2
49.1,"BTN",0,"Qhoterl Pasol","Splendid Tree Bark",3,False,0,0,0,0,2
49.2,"FSH",0,"Qhoterl Pasol","Splendid Night's Bass",1,False,0,0,0,0,2
50.0,"MIN",0,"Qhoterl Pasol","Splendid Saltpeter",3,False,0,0,0,0,2
50.1,"BTN",0,"Qhoterl Pasol","Splendid Mugwort",3,False,0,0,0,0,2
50.2,"FSH",0,"Qhoterl Pasol","Splendid Magmatongue",1,False,0,0,0,0,1
51.0,"MIN",0,"Qhoterl Pasol","Splendid Holey Stone",3,False,0,0,0,0,2
51.1,"BTN",0,"Qhoterl Pasol","Splendid Stalk",3,False,0,0,0,0,2
51.2,"FSH",0,"Qhoterl Pasol","Splendid Treescale",1,False,0,0,0,0,1
52.0,"MIN",0,"Qhoterl Pasol","Splendid Gravel",3,False,0,0,0,0,1
52.1,"BTN",0,"Qhoterl Pasol","Splendid Broombush",3,False,0,0,0,0,2
52.2,"FSH",0,"Qhoterl Pasol","Splendid Pipira",1,False,0,0,0,0,1
53.0,"MIN",0,"Qhoterl Pasol","Splendid Stone",3,False,0,0,0,0,2
53.1,"BTN",0,"Qhoterl Pasol","Splendid Nut",3,False,0,0,0,0,2
53.2,"FSH",0,"Qhoterl Pasol","Splendid Shellfish",1,False,0,0,0,0,1
54.0,"MIN",0,"Qhoterl Pasol","Splendid Worm",3,False,0,0,0,0,1
54.1,"BTN",0,"Qhoterl Pasol","Splendid Beehive Chip",3,False,0,0,0,0,2
54.2,"FSH",0,"Qhoterl Pasol","Splendid Egg-bearing Trout",1,False,0,0,0,0,1
55.0,"MIN",0,"Qhoterl Pasol","Splendid Dense Iron Ore",3,False,0,0,0,0,2
55.1,"BTN",0,"Qhoterl Pasol","Splendid Roots",3,False,0,0,0,0,2
55.2,"FSH",0,"Qhoterl Pasol","Splendid Diamondtongue",1,False,0,0,0,0,1
56.0,"MIN",0,"Qhoterl Pasol","Splendid Bone Fragment",3,False,0,0,0,0,2
56.1,"BTN",0,"Qhoterl Pasol","Splendid Earthworm",3,False,0,0,0,0,2
56.2,"FSH",0,"Qhoterl Pasol","Splendid Larva",1,False,0,0,0,0,1
57.0,"MIN",0,"Qhoterl Pasol","Splendid Black Rock",3,False,0,0,0,0,1
57.1,"BTN",0,"Qhoterl Pasol","Splendid Hemp",3,False,0,0,0,0,2
57.2,"FSH",0,"Qhoterl Pasol","Splendid Mammoth Shellfish",1,False,0,0,0,0,2
58.0,"MIN",0,"N-7000","Wild Liverwort",3,False,0,0,0,0,1
58.1,"BTN",0,"N-7000","Prime Alien Onion",3,False,0,0,0,0,2
58.2,"FSH",0,"N-7000","Soggy Alien Kelp",1,False,0,0,0,0,1
59.0,"MIN",0,"N-7000","Star Sea Salt",3,False,0,0,0,0,2
59.1,"BTN",0,"N-7000","Dragonseye Beans",3,False,0,0,0,0,2
59.2,"FSH",0,"N-7000","Stellar Herring",1,False,0,0,0,0,1
60.0,"MIN",0,"N-7000","Stellar Magnesium",3,False,0,0,0,0,1
60.1,"BTN",0,"N-7000","Stellar Cumin",3,False,0,0,0,0,2
60.2,"FSH",0,"N-7000","Meteoric Bonito",1,False,0,0,0,0,1
61.0,"MIN",0,"N-7000","Pure Green Quartz",3,False,0,0,0,0,2
61.1,"BTN",0,"N-7000","Sohm Al Bloom",3,False,0,0,0,0,2
61.2,"FSH",0,"N-7000","Copperscale",1,False,0,0,0,0,1
62.0,"MIN",0,"Jammingway","Methane Egg",3,False,0,0,0,0,1
62.1,"BTN",0,"Jammingway","Methane Blossom",3,False,0,0,0,0,1
62.2,"FSH",0,"Jammingway","Methane Puffer",1,False,0,0,0,0,1
63.0,"MIN",0,"Karellian quartermaster","Trona Ore",3,False,0,0,0,0,2
63.1,"BTN",0,"Karellian quartermaster","Celestial Grain",3,False,0,0,0,0,2
63.2,"FSH",0,"Karellian quartermaster","Chemically Rich Fish",1,False,0,0,0,0,1
64.0,"MIN",0,"Stigma-4","Mineral Sample",3,False,0,0,0,0,2
64.1,"BTN",0,"Stigma-4","Plant Life Sample",3,False,0,0,0,0,2
64.2,"FSH",0,"Stigma-4","Wildlife Sample",1,False,0,0,0,0,1
65.0,"MIN",0,"Stigma-4","Nutrient-rich Ore",3,False,0,0,0,0,1
65.1,"BTN",0,"Stigma-4","Withered Grass",3,False,0,0,0,0,2
65.2,"FSH",0,"Stigma-4","Nondescript Fish",1,False,0,0,0,0,1
66.0,"MIN",0,"food processing unit","Clear Rock Salt",3,False,0,0,0,0,2
66.1,"BTN",0,"food processing unit","Sweet Nectar",3,False,0,0,0,0,2
66.2,"FSH",0,"food processing unit","Fresh Seaweed",1,False,0,0,0,0,1
67.0,"MIN",0,"analysis unit","Limestone Coral",3,False,0,0,0,0,2
67.1,"BTN",0,"analysis unit","Elysian Cucumber",3,False,0,0,0,0,2
67.2,"FSH",0,"analysis unit","Elysian Nudibranch",1,False,0,0,0,0,1
68.0,"MIN",0,"Stigma-4","Weighted Agalmatolite",3,False,0,0,0,0,1
68.1,"BTN",0,"Stigma-4","Fragrant Greens",3,False,0,0,0,0,2
68.2,"FSH",0,"Stigma-4","Sticky Fingers",1,False,0,0,0,0,1
69.0,"MIN",0,"all-purpose service unit","Bryophyte",3,False,0,0,0,0,2
69.1,"BTN",0,"all-purpose service unit","Elysian Seaweed",3,False,0,0,0,0,2
69.2,"FSH",0,"all-purpose service unit","Elysian Stickleback",1,False,0,0,0,0,1
70.0,"MIN",0,"food processing unit","Elysian Rock Salt",3,False,0,0,0,0,2
70.1,"BTN",0,"food processing unit","Elysian Kelp",3,False,0,0,0,0,2
70.2,"FSH",0,"food processing unit","Saltwater Fish",1,False,0,0,0,0,1
71.0,"MIN",0,"alimentary survey unit","Diatom Cluster",3,False,0,0,0,0,2
71.1,"BTN",0,"alimentary survey unit","Rock Moss",3,False,0,0,0,0,2
71.2,"FSH",0,"alimentary survey unit","Seaweed Snapper",1,False,0,0,0,0,1
72.0,"MIN",0,"intrigued Ea","Karellian Black Salt",3,False,0,0,0,0,2
72.1,"BTN",0,"intrigued Ea","Karellian Prismatic Wheat",3,False,0,0,0,0,2
72.2,"FSH",0,"intrigued Ea","Karellian Fishy Fish",1,False,0,0,0,0,1
73.0,"MIN",0,"aberrant savor-seeking unit","Salt-like Rock",3,False,0,0,0,0,1
73.1,"BTN",0,"aberrant savor-seeking unit","Puantplant",3,False,0,0,0,0,1
73.2,"FSH",0,"aberrant savor-seeking unit","Paraichthyoid",1,False,0,0,0,0,1
74.0,"MIN",0,"expectant Ea","Supremest Space Oyster",3,False,0,0,0,0,2
74.1,"BTN",0,"expectant Ea","Supremest Kelp",3,False,0,0,0,0,2
74.2,"FSH",0,"expectant Ea","Supremest Crustacean",1,False,0,0,0,0,1
75.0,"MIN",0,"food processing unit","Mashable Worm",3,False,0,0,0,0,1
75.1,"BTN",0,"food processing unit","Softmoss",3,False,0,0,0,0,2
75.2,"FSH",0,"food processing unit","Babycray",1,False,0,0,0,0,1
76.0,"MIN",0,"nurturing nanny","Pillowy Cosmoclay",3,False,0,0,0,0,1
76.1,"BTN",0,"nurturing nanny","Supple Cosmowood",3,False,0,0,0,0,1
76.2,"FSH",0,"nurturing nanny","Silky Cosmocoral",1,False,0,0,0,0,1
77.0,"MIN",0,"advanced environmental stimulation unit","Bioluminescent Rock Moss",3,False,0,0,0,0,2
77.1,"BTN",0,"advanced environmental stimulation unit","Lucent Flower",3,False,0,0,0,0,2
77.2,"FSH",0,"advanced environmental stimulation unit","Chromatic Fish",1,False,0,0,0,0,1
78.0,"MIN",0,"advanced culinary research unit","Delectable Worm",3,False,0,0,0,0,1
78.1,"BTN",0,"advanced culinary research unit","True Dragon Fruit",3,False,0,0,0,0,2
78.2,"FSH",0,"advanced culinary research unit","Dragon's Delight",1,False,0,0,0,0,1
79.0,"MIN",0,"wistful dragon","Monumental Whetstone",3,False,0,0,0,0,1
79.1,"BTN",0,"wistful dragon","Cotton-like Plant",3,False,0,0,0,0,1
79.2,"FSH",0,"wistful dragon","Astral Algae",1,False,0,0,0,0,1
80.0,"MIN",0,"soil purification unit","Metalsand",3,False,0,0,0,0,1
80.1,"BTN",0,"soil purification unit","Elysian Herb",3,False,0,0,0,0,2
80.2,"FSH",0,"soil purification unit","Weird Fish",1,False,0,0,0,0,1
81.0,"MIN",0,"advanced dental polishing unit","Porous Stone",3,False,0,0,0,0,2
81.1,"BTN",0,"advanced dental polishing unit","Fibrous Kelp",3,False,0,0,0,0,2
81.2,"FSH",0,"advanced dental polishing unit","Cosmic Sponge",1,False,0,0,0,0,1
82.0,"FSH",255,"Donuhanu","King Puffer",6,False,10489623,0,0,0,1
83.0,"FSH",255,"Donuhanu","Yok Huy Pleco",6,False,10494566,0,0,0,1
84.0,"FSH",255,"Donuhanu","Qor Pirarucu",6,False,10494559,0,0,0,1
85.0,"FSH",255,"Donuhanu","Raging Hanuhead",6,False,10494568,0,0,0,1
86.0,"MIN",255,"Shunye","Shunye's Apothecary Staple",6,False,10489945,10745649,10745650,0,1
86.1,"BTN",255,"Shunye","Shunye's Apothecary Staple",6,False,10489948,10745656,10745657,0,2
87.0,"MIN",255,"Shunye","Shunye's Apothecary Spiritual Supplement",6,False,10744086,10765778,10765784,0,1
87.1,"BTN",255,"Shunye","Shunye's Apothecary Spiritual Supplement",6,False,10744088,10765742,10765746,0,1
88.0,"MIN",255,"Shunye","Household Cleansing Supplies",6,False,10744091,10765790,10765791,0,1
88.1,"BTN",255,"Shunye","Household Cleansing Supplies",6,False,10744101,10765788,10765789,0,2
89.0,"MIN",255,"Shunye","Deep Earth Fragment",6,False,10744128,10766085,10766086,0,1
89.1,"BTN",255,"Shunye","Deep Earth Fragment",6,False,10744129,10765798,10765799,0,2
90.0,"FSH",3,"Donuhanu","Cenote Shark",1,False,10559120,0,0,0,1
91.0,"MIN",255,"Shunye","Precious Material",1,False,10744125,10765795,10765796,0,1
91.1,"BTN",255,"Shunye","Precious Material",1,False,10744126,10765793,10765794,0,2
92.0,"MIN",6,"Uvlo","Azure Fragment",1,False,10744131,10766135,10766140,0,1
92.1,"BTN",6,"Uvlo","Azure Fragment",1,False,10744132,10766127,10766130,0,2
93.0,"FSH",2,"Donuhanu","Fulmisturgeon",1,False,10559144,0,0,0,1
94.0,"",0,,"",0,False,0,0,0,0,0
94.1,"",0,,"",0,False,0,0,0,0,0
94.2,"",0,,"",0,False,0,0,0,0,0
95.0,"",0,,"",0,False,0,0,0,0,0
95.1,"",0,,"",0,False,0,0,0,0,0
95.2,"",0,,"",0,False,0,0,0,0,0
96.0,"",0,,"",0,False,0,0,0,0,0
96.1,"",0,,"",0,False,0,0,0,0,0
96.2,"",0,,"",0,False,0,0,0,0,0
97.0,"",0,,"",0,False,0,0,0,0,0
97.1,"",0,,"",0,False,0,0,0,0,0
97.2,"",0,,"",0,False,0,0,0,0,0
98.0,"",0,,"",0,False,0,0,0,0,0
98.1,"",0,,"",0,False,0,0,0,0,0
98.2,"",0,,"",0,False,0,0,0,0,0
99.0,"",0,,"",0,False,0,0,0,0,0
99.1,"",0,,"",0,False,0,0,0,0,0
99.2,"",0,,"",0,False,0,0,0,0,0
100.0,"",0,,"",0,False,0,0,0,0,0
100.1,"",0,,"",0,False,0,0,0,0,0
100.2,"",0,,"",0,False,0,0,0,0,0
101.0,"",0,,"",0,False,0,0,0,0,0
101.1,"",0,,"",0,False,0,0,0,0,0
101.2,"",0,,"",0,False,0,0,0,0,0
102.0,"",0,,"",0,False,0,0,0,0,0
102.1,"",0,,"",0,False,0,0,0,0,0
102.2,"",0,,"",0,False,0,0,0,0,0
103.0,"",0,,"",0,False,0,0,0,0,0
103.1,"",0,,"",0,False,0,0,0,0,0
103.2,"",0,,"",0,False,0,0,0,0,0
